semiengineering_url;startup_name;startup_country;startup_country_eu_grouped;crunchbase_startup_url;part_of_SNV_analysis;funding_round_id;crunchbase_funding_round_url;no_investors_per_funding_round;funding_amount_info;crunchbase_funding_round_announced_date;crunchbase_funding_stage;crunchbase_funding_type;crunchbase_investor_url;investor_name;crunchbase_investor_type;investor_country;investor_country_eu_grouped;money_raised_original_currency;money_raised_original_currency_minimum_estimate;money_raised_original_currency_maximum_estimate;investment_max_original_currency;investment_min_original_currency;investment_max_USD;investment_min_USD;date_for_currency_conversion
https://semiengineering.com/startup-funding-december-2021/;Azuri Optics Technologies;China;China;https://www.crunchbase.com/organization/azuri-optics-technologies;yes;Azuri Optics Technologieshttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/azuri-optics-technologies-series-b--a5ccfa43;1;disclosed;12.12.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/china-merchants-capital;China Merchants Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥30M;CN¥30M;CN¥30M;30000000;30000000;4709589;4709589;12.12.2021
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/sunic-capital;Sunic Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/haitong-securities;Haitong Securities;Investment Bank;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/volcanics-venture;Volcanics Venture;Micro VC;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/teda-venture-capital;Teda Venture Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/oriza-holdings;Oriza Holdings;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/gp-capital;GP Capital;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
https://semiengineering.com/startup-funding-august-2020/;Brite Semiconductor;China;China;https://www.crunchbase.com/organization/brite-semiconductor;yes;Brite Semiconductorhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/brite-semiconductor-series-d--4f063b41;7;disclosed;06.08.2020;Late Stage Venture;Series D;https://www.crunchbase.com/organization/xiaomi-industry-fund;Xiaomi Industry Fund;Hedge Fund;China (incl. Hong Kong);China (incl. Hong Kong);CN¥350M;CN¥350M;CN¥350M;350000000;350000000;50262100;50262100;06.08.2020
Startup-Funding-August-2022.pdf;QXP Technology;China;China;https://www.crunchbase.com/organization/qxp-technology;yes;QXP TechnologyStartup-Funding-August-2022.pdf;;1;disclosed;;;;;Shenzhen Toposcend Capital;;unknown;unknown;CN¥350M;CN¥350M;CN¥350M;350000000;350000000;51707950;51707950;01.08.2022
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/citic-securities;CITIC Securities;Investment Bank;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/citic-goldstone-investment-fund;GoldStone Investment;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/addor-capital;Addor Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/china-life-private-equity-investment;China Life Private Equity Investment;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/china-internet-investment-fund;China Internet Investment Fund;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/shanxi-securities;Shanxi Securities;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/zwc-ventures;ZWC Partners;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-august-2021/;Eswin Technology;China;China;https://www.crunchbase.com/organization/eswin;yes;Eswin Technologyhttps://semiengineering.com/startup-funding-august-2021/;https://www.crunchbase.com/funding_round/eswin-series-b--1c55418d;8;disclosed;03.08.2021;Early Stage Venture;Series B;;Xindongneng Investment Management;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥3B;CN¥3B;CN¥3B;3000000000;3000000000;463592400;463592400;03.08.2021
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/cicc;CICC;Investment Bank, Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/china-merchants-zhiyuan-capital;China Merchants Zhiyuan Capital Investment;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/cinda-securities;Cinda Securities;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/clp-fund;China Electronics Technology Group CLP Fund;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/greater-bay-area-homeland-development-fund;Greater Bay Area Homeland Development Fund;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/gree-electric-appliance;Gree Electric Appliance;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/haier-capital;Haier Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/industrial-bank;Industrial Bank;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/minmetals-capital;Minmetals Capital;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/morgan-stanley;Morgan Stanley;;United States;United States;CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/sdic-unity-capital;SDIC Unity Capital;Corporate Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
https://semiengineering.com/startup-funding-september-2022/;Vital Thin Film Materials;China;China;https://www.crunchbase.com/organization/vital-thin-film-materials;yes;Vital Thin Film Materialshttps://semiengineering.com/startup-funding-september-2022/;https://www.crunchbase.com/funding_round/vital-thin-film-materials-series-b--629bf51f;13;disclosed;27.09.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/sk-china;SK China;;China (incl. Hong Kong);China (incl. Hong Kong);CN¥4.5B;CN¥4.5B;CN¥4.5B;4500000000;4500000000;626925600;626925600;27.09.2022
